42,951
42,2404
43,534
44,1396
44,458
44,3859
44,3023
44,3795
45,3152
45,2478
45,2944
45,910
45,1661
45,2831
45,1432
45,1953
46,2748
46,1835
46,2830
46,3079
46,2945
46,3551
47,3426
47,1925
47,3166
47,3263
47,182
47,1
47,3584
48,1649
48,291
48,54
48,1811
48,1921
48,2990
48,3679
48,774
49,3225
49,2372
49,2191
49,3008
49,483
49,652
49,780
49,3637
50,3631
50,3159
50,3123
50,724
50,577
51,590
51,3123
51,2050
51,3915
51,2899
51,1219
51,649
51,741
51,3739
51,640
52,3570
52,731
52,670
52,986
52,3046
52,2249
52,1056
52,2807
52,739
52,3589
53,2284
53,3973
53,3790
53,1222
53,2878
53,578
54,1453
55,3388
55,1698
55,3329
55,1818
55,435
55,3974
55,3928
55,3447
56,962
56,1214
56,1185
56,2141
56,3803
56,3082
56,1439
57,3475
57,30
57,1867
57,3783
57,2828
57,3829
58,409
58,2033
58,471
58,2033
58,140
59,3429
59,1566
59,1394
59,1612
59,1977
59,3507
59,1536
59,2989
59,1835
59,2681
60,366
61,699
61,3559
61,1922
61,1884
61,3758
61,240
61,2451
61,1534
61,1700
62,2960
63,2525
63,2470
63,2748
63,1032
64,496
64,3427
64,1031
65,2750
65,1812
65,484
65,3403
65,3449
65,1065
66,1278
66,1479
66,2746
66,2257
66,1784
66,3822
67,2774
67,1555
67,3371
67,1412
67,2079
67,1749
67,2810
67,3378
67,2421
68,3415
69,3856
69,1411
69,2028
69,2109
69,1459
69,3722
69,460
69,684
70,2354
70,1778
70,2403
70,3403
70,139
70,1055
70,1302
70,1806
70,3448
71,1314
71,1517
71,1790
71,3512
71,2313
71,1233
71,3677
71,3289
72,2169
73,3823
74,3270
74,3998
74,1686
74,2690
74,3776
74,670
74,3823
74,2606
74,2229
75,1087
75,1823
75,367
75,2972
75,3873
75,1300
76,1756
76,1756
76,1824
76,3689
76,942
76,2419
77,2218
77,3478
77,1782
77,727
77,2383
77,3006
77,351
77,707
77,2259
77,1692
78,1122
78,1895
78,6
78,3678
78,2842
78,2226
78,272
78,3951
79,2432
79,3242
79,855
79,2701
79,1577
80,2746
80,988
80,1548
80,2215
80,14
80,951
80,3254
81,1003
81,2664
81,2530
81,462
81,29
82,865
82,530
82,1364
82,2219
82,223
83,2378
83,806
83,2595
83,1538
83,3606
83,1380
83,2640
83,2365
83,3501
84,2439
84,1214
84,530
84,1801
84,1757
84,309
84,1746
84,1681
85,309
85,553
85,3520
85,404
85,3494
85,114
85,1825
85,1288
85,2657
85,3465
86,3611
86,1082
86,385
87,516
87,1494
87,3331
87,1610
87,2215
87,2813
87,3026
87,1424
87,470
88,800
88,3405
88,1738
89,188
89,158
89,1081
89,1821
89,435
89,1017
89,550
89,3629
89,2850
90,25
90,2033
90,2724
90,136
90,2056
90,3574
90,2890
91,2142
91,1844
91,1784
91,2155
91,3053
91,3045
91,3808
91,641
92,3101
92,1384
92,121
92,2082
92,3338
92,2458
93,457
93,1185
93,1591
93,1381
93,2113
93,905
94,2288
94,2036
95,739
95,1751
95,3532
95,2337
95,1361
96,3678
96,2108
96,2861
96,3057
96,3268
96,3016
96,1541
96,2614
97,1220
98,1279
98,2086
98,1814
99,3179
99,2452
99,1143
99,2706
99,2249
99,2525
99,419
99,3393
99,3191
99,345
100,976
100,2701
100,968
100,1900
100,3617
101,936
101,3277
101,3813
101,1091
101,2285
101,1376
101,2881
102,375
102,1576
102,3786
102,2614
103,2916
103,990
103,3384
104,3918
104,2391
104,3009
104,768
104,2436
104,2189
104,1886
104,245
105,434
105,2251
105,1687
105,3285
105,552
105,360
105,3313
105,1340
105,3847
105,2714
106,2662
106,59
106,120
106,2250
106,621
107,3027
107,3060
107,3407
107,296
107,184
107,2419
107,2103
107,817
108,3303
108,6
108,3035
108,1429
108,2968
108,3297
108,1196
108,1692
108,2395
109,1510
109,2374
109,2518
109,2059
109,3445
109,924
109,3991
110,269
110,3466
110,575
110,1152
110,191
110,856
110,1107
110,3932
110,3814
110,263
111,3048
111,2316
111,2310
111,2439
111,446
111,1952
111,2491
111,2277
111,2631
111,3635
112,2353
112,2210
112,993
112,3332
112,1644
112,614
112,3054
112,852
112,162
112,1530
113,461
113,2881
113,3849
113,1756
113,559
113,1511
113,2185
113,2292
113,3618
113,2087
114,2076
114,1523
114,3925
114,2213
115,624
115,1344
115,2534
116,1172
116,3789
116,1859
116,1847
116,571
116,102
116,2698
116,1127
116,861
116,2693
117,1010
117,2342
117,1791
117,3091
117,2809
117,1385
117,271
117,1172
117,2494
117,3748
118,1417
118,3188
118,3295
119,931
119,2049
119,132
119,2086
120,81
120,2660
120,691
120,3066
121,1368
121,619
121,3038
121,83
121,3759
121,2402
122,254
123,2846
123,2028
123,1040
123,2969
123,2501
123,2625
124,1130
124,1806
124,608
124,2260
124,2769
124,1102
125,2915
125,416
125,1215
125,717
125,448
125,3267
125,3598
125,230
125,3878
125,348
126,2635
126,1121
126,3661
126,3500
126,3013
126,2067
126,3820
126,452
126,847
127,384
127,2842
127,3596
127,750
128,3458
128,3966
129,2757
130,814
130,3691
130,3330
130,2272
131,1861
131,2293
131,3380
131,2958
131,2401
131,1558
131,701
131,3436
131,3174
132,1839
132,3704
132,1603
132,219
132,1013
133,3954
133,1236
133,3680
133,2274
133,3180
134,3379
134,2868
134,2271
134,2270
134,3127
134,2172
134,2704
134,2184
134,2893
134,792
135,2940
135,3625
135,2835
135,3709
135,2749
135,2014
135,611
135,2854
135,2162
135,2847
136,3386
136,3983
136,1124
136,1106
136,1787
136,1860
136,677
136,3699
136,3142
136,68
137,3374
137,3344
137,2340
137,2333
137,3433
137,3023
137,3829
138,3185
139,2904
139,3477
139,1816
139,3653
139,126
139,3131
140,2488
140,3829
140,1285
141,3190
141,845
141,3376
141,1593
141,1898
141,386
141,2098
141,730
141,588
142,526
142,213
142,3708
142,2978
142,952
143,1238
143,3096
143,689
143,4
143,115
143,1468
143,1452
144,207
144,3558
144,2510
144,1771
144,2290
144,2497
144,1232
144,3753
144,2922
144,3629
145,1687
145,657
145,1224
145,3170
145,3021
145,2227
145,3221
146,1899
146,943
147,1464
147,3223
147,603
147,2718
147,2631
148,3380
148,1933
148,505
148,3534
148,1947
149,3700
149,2172
150,3740
150,2745
150,3641
150,1670
150,1981
150,1360
150,96
150,3758
150,1175
150,1265
151,2119
151,133
151,268
151,345
151,3092
152,1845
153,1518
153,949
153,1599
153,594
154,2310
154,3249
154,2503
154,3195
154,1670
154,800
154,3821
155,2528
155,1818
155,2400
155,2650
155,3108
155,3249
156,1473
156,2303
157,2787
157,3429
157,362
157,1017
157,1807
157,2769
157,1836
157,650
157,2488
158,3453
158,3528
158,1097
158,1582
158,3490
159,1555
160,146
160,215
160,1846
160,167
160,3502
161,1270
161,51
161,2671
161,572
162,3735
162,3180
162,2365
162,3890
162,1331
162,3148
162,2737
162,1548
162,3170
163,3986
163,704
163,538
163,1197
163,343
163,3274
163,815
163,3411
164,3560
164,3502
164,365
164,1553
164,2420
164,2766
164,377
164,3279
164,452
164,3537
165,1421
165,1408
165,3475
165,856
165,948
165,2887
166,1626
166,1459
166,1362
167,1614
167,2823
167,3762
167,1903
167,2400
168,901
168,2235
168,3319
168,2258
168,1215
169,2976
169,2175
169,887
169,1696
169,1633
169,833
169,1488
170,2240
170,3944
171,3851
171,1435
171,230
171,541
171,171
172,2660
172,1472
172,1078
172,758
172,2828
173,3473
173,3987
173,1653
173,3076
174,2646
174,2989
174,3631
175,2382
175,3678
175,2695
175,1309
175,3017
175,815
175,1378
175,3546
175,440
176,2503
176,1825
176,2963
177,2761
177,1842
178,3339
178,3179
178,1630
178,1874
178,2029
178,504
179,1062
180,695
180,1383
180,1737
180,1697
180,2012
180,1427
180,2964
180,3476
180,950
180,3866
181,1551
181,1591
181,3728
181,3975
181,3756
181,3539
181,2430
181,2616
182,1229
182,1798
182,659
182,690
182,2683
182,624
182,2599
182,2349
182,2952
182,3638
183,3129
183,617
184,809
184,751
184,3285
184,512
184,3512
184,3816
184,2555
184,3349
185,2314
185,2513
185,1290
185,177
185,2888
186,21
186,1466
187,3235
187,2951
187,2994
187,2545
187,3524
187,957
187,2020
187,3282
187,3630
187,2086
188,262
188,3843
188,1686
188,2581
188,1385
188,2213
188,3861
188,1428
188,3422
189,1748
189,575
189,419
189,2206
189,110
189,915
190,1999
190,3478
190,1488
190,950
191,803
191,412
191,349
191,307
191,454
191,2253
191,254
191,1414
191,1555
191,631
192,586
192,905
192,821
192,742
192,2684
192,2952
192,1335
192,878
192,3934
193,3122
193,1448
193,142
193,2406
193,2617
193,483
193,1941
193,3895
193,788
194,2043
194,3603
194,775
194,1045
194,2978
195,553
196,294
197,1586
197,2637
197,2569
197,3524
197,3879
197,3464
198,2299
198,3860
198,263
198,2956
198,3202
198,625
198,292
199,2509
199,3300
199,1836
199,1759
199,240
199,3841
199,1346
199,1533
200,3989
200,1590
200,746
200,3014
200,1508
200,1720
201,2668
201,283
201,3315
201,3124
201,2349
202,1501
202,508
202,1276
202,3068
202,3591
202,1587
202,1381
203,2586
203,1384
203,2656
203,3458
203,2355
203,3214
203,320
203,2710
204,3969
204,1667
204,986
204,2792
204,3277
204,1321
204,145
204,249
205,2335
205,3123
205,1152
205,1629
205,2933
205,1141
206,2788
206,3483
207,2761
207,1770
208,3132
208,3626
208,2633
208,2787
208,3142
208,2931
208,1237
208,2487
208,1605
208,3095
209,2044
209,136
209,1095
209,76
209,2641
209,3052
209,932
209,3181
209,319
209,1988
210,3329
210,2977
210,214
210,2837
210,1110
210,3415
210,2930
210,3611
211,1928
211,1223
211,2286
211,3974
211,1043
212,673
212,1977
212,3547
212,3198
212,2484
212,3416
212,2400
212,3672
213,2552
213,12
213,3064
213,1565
213,2592
213,541
213,779
213,174
213,533
213,104
214,2283
214,96
214,592
214,2037
214,747
214,3710
214,3998
214,841
214,118
214,2360
215,3145
215,2721
216,584
216,3140
216,202
217,595
217,1269
217,151
217,3928
217,3239
217,2107
218,3709
219,982
219,1073
219,1494
219,277
219,2515
219,2710
219,3834
219,2282
219,1375
219,403
220,3034
220,2015
221,693
221,3168
221,325
221,2604
221,300
221,1997
222,3916
222,3901
222,1994
222,3992
222,1696
222,3995
222,1698
222,2482
223,2158
223,3874
224,1893
224,562
224,3397
224,3870
224,3719
224,1402
224,980
224,2524
224,738
225,1288
225,2854
225,1570
225,3580
225,2419
225,3485
225,3722
225,2773
225,2896
225,278
226,3803
226,3731
227,1700
228,794
228,3318
228,3199
228,2345
228,3190
228,944
228,2559
228,3213
229,918
229,2812
229,1222
230,2829
230,1339
230,1053
230,1399
230,2601
230,2032
231,3196
231,1659
231,1679
231,547
231,612
232,1363
232,69
232,1450
232,3620
232,951
233,2837
233,2637
233,2547
233,521
234,492
234,2032
234,1062
234,340
234,3988
234,2120
235,3346
235,507
235,562
235,2855
235,1550
235,1924
235,2659
236,1064
236,3837
236,1375
236,3445
236,3069
236,2464
236,2250
236,3081
236,3207
236,1116
237,1333
237,570
237,1837
237,2727
237,3082
237,2181
237,1385
237,19
238,3304
238,2210
238,3637
239,3351
239,421
240,1520
240,354
240,3487
240,20
240,2714
240,1011
240,145
240,2443
241,3277
241,945
241,1117
241,1922
241,1809
241,364
241,12
242,1627
242,3025
242,2725
242,374
242,44
242,2502
243,97
243,483
243,579
243,3471
243,1238
244,1721
244,3561
244,1695
244,2924
244,1266
244,1742
244,3137
244,1728
244,58
245,1827
245,489
245,1413
245,1664
246,1079
246,3848
246,612
247,2136
247,787
248,994
248,802
248,2915
248,64
248,2954
248,1849
249,3642
249,3405
249,198
249,363
249,320
249,1331
249,1038
250,1740
250,3940
250,1661
250,1398
250,2066
250,1481
250,3998
250,1761
251,940
251,699
252,2832
252,837
252,2066
252,3163
252,2581
253,1623
253,775
253,3145
253,2461
253,818
254,2288
255,1345
255,3042
256,450
256,1688
256,529
256,2853
256,3097
256,374
257,1450
257,2543
257,1445
257,3583
257,242
257,2296
257,1863
257,905
257,3312
257,2440
258,146
258,1401
259,1413
259,531
260,3939
260,807
260,1450
261,1283
261,613
261,1880
261,954
261,1760
261,77
261,3083
261,2227
261,2164
261,1785
262,330
262,3479
262,1664
262,1917
262,1395
262,2524
262,12
262,1444
262,35
262,3696
263,569
264,3533
264,3657
264,2624
264,1527
264,3884
264,3200
265,3871
265,1253
265,685
266,2240
266,3235
266,1429
266,213
266,1197
266,1536
266,505
266,1214
267,2229
267,2843
267,715
267,4
267,1257
267,970
267,306
268,289
268,1523
268,2999
268,1622
268,585
268,2209
268,568
269,848
269,3699
269,1291
269,2272
269,3035
269,377
269,3584
269,3755
269,441
269,3150
270,3202
270,1392
270,2372
270,3509
271,709
271,2008
271,3943
272,474
272,2022
272,3910
272,3904
272,3452
272,3392
273,429
273,1066
273,2148
273,1328
274,2867
274,549
274,3939
274,1034
274,3253
274,3876
274,3546
274,2241
274,3389
274,3689
275,597
275,802
276,2427
276,3271
276,2439
276,2227
276,690
276,280
277,1317
277,3031
277,2805
277,2794
278,1001
278,1271
278,985
278,3444
278,3978
278,1701
278,2383
279,2985
279,3086
280,472
280,1538
280,2459
280,1359
280,2006
280,1601
280,3579
281,463
281,523
281,2396
281,1433
281,1207
282,3479
282,1213
282,791
282,2654
282,1344
282,3441
282,1851
283,3256
283,3461
283,1739
283,1794
283,2480
283,3211
284,1474
284,3962
284,2303
284,1411
284,1242
284,2626
284,132
285,2676
285,3769
285,1697
285,809
285,2484
285,932
286,1765
286,2612
286,998
286,2658
286,2670
286,369
286,2070
286,2045
287,3651
287,1347
287,1417
288,3395
288,3783
288,1371
288,1290
288,2113
288,1603
288,462
288,1568
288,1353
288,585
289,3736
289,400
289,571
289,3203
289,1684
289,1852
289,438
289,2820
289,290
290,3368
290,2915
290,1016
290,640
290,1405
290,2815
290,2365
290,3497
291,3670
291,906
291,1351
291,2751
291,3131
291,2106
291,1193
291,174
292,3397
292,3627
292,685
293,3428
293,1516
293,2740
293,2597
293,883
293,3932
293,2121
293,494
293,2995
293,1590
294,2055
294,172
294,2712
294,2844
294,1013
294,1294
294,2343
294,3391
294,1607
295,1634
296,2255
296,731
296,753
296,1304
297,1333
297,308
298,1946
299,3106
299,2927
299,1379
299,3246
300,3526
300,3001
300,1023
300,529
300,2825
300,607
300,468
301,1888
301,2937
301,2851
302,3806
302,3245
302,3024
302,3666
302,1414
303,3881
303,3641
303,2427
303,3451
303,2816
303,3561
303,1687
303,1508
304,105
304,466
304,778
305,642
305,3321
305,2229
305,2285
305,2256
306,2673
306,1100
306,3146
306,2938
306,2180
306,2228
306,2945
306,80
306,3047
307,1978
307,2186
307,1207
307,949
307,1651
307,2443
307,3200
307,1102
307,3983
308,2207
308,3619
308,35
308,1487
308,2340
308,3338
308,1512
308,605
309,309
310,158
310,1286
310,3851
310,1514
310,3785
310,2724
310,1561
311,2475
311,3419
312,541
312,459
312,2155
313,1185
313,895
313,2946
313,3799
313,3944
313,2136
313,419
313,2020
313,2023
314,3896
314,302
314,2832
315,3019
315,30
315,549
315,3404
315,607
316,2292
316,848
316,2584
316,1392
316,943
317,324
317,2855
317,911
317,3279
317,703
317,668
317,663
317,2846
317,603
317,1194
318,1850
318,3117
318,1825
318,1439
318,2039
318,2700
318,3032
318,1822
319,274
319,3129
320,280
320,3766
321,2146
321,3519
321,677
321,293
321,876
321,6
321,1490
322,2595
322,2700
322,3607
322,1411
323,3092
324,3604
325,2591
325,710
325,1245
325,618
325,982
326,3847
326,11
326,152
326,381
326,1301
326,305
326,1730
326,3842
327,436
327,3096
327,2473
327,3296
327,3526
328,2593
328,3321
328,3147
329,2536
329,3436
329,728
329,3395
329,1989
329,349
329,842
329,1320
329,3689
330,183
330,2392
330,2972
331,991
331,919
331,3851
331,2664
331,2260
332,3945
332,3992
333,1875
333,1407
333,2061
333,463
333,1263
334,683
334,1224
334,3151
334,2062
334,654
334,1794
335,2360
335,1076
335,2499
335,3151
335,3
335,2919
335,3924
336,1878
336,2949
336,1081
336,3524
336,2
336,3085
336,3370
336,2383
336,1829
336,700
337,3524
338,2589
338,3866
338,1828
338,2297
339,617
339,1676
339,1167
340,3313
340,526
340,2856
340,3331
340,1943
340,3708
340,2064
340,3517
340,3734
340,277
341,1606
341,105
341,2761
341,3406
341,259
341,3328
341,2200
341,2887
341,1791
341,1147
342,2079
342,3433
342,3581
342,2147
343,501
343,1808
343,3561
343,1491
343,1194
343,2671
343,618
343,1089
343,2279
344,2936
344,3500
344,3264
344,3868
344,1648
344,1261
344,298
345,815
345,730
345,3839
345,3617
345,1750
346,658
346,2518
346,2662
346,254
346,3468
346,1555
347,2546
347,2346
347,2818
347,3076
347,1149
348,3341
348,2785
348,1008
348,2530
348,1768
348,3468
348,1932
349,1787
349,2591
350,1754
351,1573
351,1108
351,674
351,3678
351,2089
351,1230
351,3764
351,2302
352,2869
352,247
352,207
352,828
352,1347
352,3337
352,2554
353,1762
353,3652
353,110
353,931
353,1440
354,1846
354,2881
354,3088
354,3667
354,1938
354,3812
354,2332
354,3923
354,1548
355,1975
355,2154
355,3869
355,1077
355,3349
356,1407
356,1096
356,3435
356,3156
356,1780
356,3427
357,1750
357,3964
357,2139
357,3741
357,1774
357,429
357,1868
357,3836
358,2033
358,1297
359,2419
360,2524
360,344
360,3970
360,1521
360,2818
360,844
360,2810
360,193
361,1152
362,753
362,1591
362,3691
362,2
362,3919
362,3036
362,855
362,2343
362,2551
363,1540
363,3711
363,2166
363,3438
364,2087
364,3520
364,441
364,1278
364,496
365,1535
365,1456
365,821
365,783
365,2686
365,2215
365,2233
365,2759
365,64
365,3202
366,822
366,2246
366,1078
366,2163
366,1470
366,1071
366,513
366,3642
366,2037
366,3058
367,477
367,3625
368,518
368,2045
368,3417
368,3588
368,2695
368,2211
369,929
369,2388
370,2705
370,2974
370,3596
370,2878
370,2760
370,3412
370,1013
370,252
370,2550
371,1196
371,308
371,1882
371,1793
372,353
372,1262
372,2533
372,2502
372,3754
372,2759
372,3673
372,1072
372,2409
373,1782
373,3125
373,3758
373,1598
373,1
373,1561
373,2960
373,3350
373,1319
374,692
374,798
374,2497
374,162
374,618
374,960
375,757
375,1491
375,1560
375,2112
375,1818
376,396
377,3952
377,2535
377,3150
377,2864
377,1322
377,2053
377,3951
377,3625
377,1937
377,1960
378,2573
378,221
378,2615
378,1243
378,2108
379,2090
379,2424
379,2294
379,3407
379,3909
379,2985
379,1995
379,3940
380,2271
380,1461
380,1742
380,2102
380,210
380,63
380,1310
380,1459
380,1483
380,2337
381,2331
381,9
381,3985
382,3096
382,84
382,1483
382,490
382,2128
383,3368
383,2092
383,1645
383,1986
384,1962
384,2949
384,3247
384,262
384,102
385,2996
385,1028
385,288
385,2771
385,3423
385,40
385,755
386,3648
386,2637
386,1145
386,3765
386,2946
386,3732
386,2139
386,2880
386,1751
386,13
387,3528
388,3030
388,2468
388,1260
389,1347
389,2566
389,1081
389,639
389,2686
389,363
389,820
389,3199
390,1849
390,3126
390,274
390,3470
390,351
390,719
390,501
390,3748
391,267
391,120
391,3639
391,297
391,179
391,1335
392,2566
392,574
392,686
393,3932
393,1086
393,121
394,648
395,423
395,3958
395,1006
396,349
396,41
396,2865
396,243
396,604
396,2647
396,3501
397,2310
397,1334
397,3665
397,2616
397,1307
397,3363
397,3534
397,2142
397,3185
398,1460
398,2121
398,2153
398,1401
398,1699
398,2367
398,1616
398,1668
399,1106
399,2414
399,3624
399,710
399,445
399,1078
399,1697
400,3384
400,3240
400,1984
400,307
400,1461
400,718
400,2672
400,1721
400,858
401,3635
401,1430
401,2635
401,1257
401,2818
401,998
401,3538
401,1516
402,3312
402,2726
402,2967
402,3304
403,1182
403,2261
403,657
403,577
403,2466
403,782
403,2777
403,532
404,1961
405,3582
405,3860
405,2072
405,1397
405,3687
405,2070
405,2169
405,1366
405,99
406,3789
406,877
406,3384
406,1007
406,2233
406,3465
406,1083
407,848
407,2311
407,3033
407,930
407,2751
407,2226
407,972
407,525
408,99
408,284
408,1640
408,1590
408,1662
408,2131
408,256
408,173
408,3587
409,3628
409,1984
409,20
410,3804
410,3552
410,3235
411,849
411,3394
411,161
412,1796
412,2817
412,1564
412,2183
412,140
412,2581
412,2187
412,2468
412,579
412,2323
413,1091
413,3050
413,3798
413,3836
413,294
414,286
414,3191
414,999
415,1331
415,1153
415,328
416,3725
416,37
416,810
416,246
416,2876
416,2118
416,1954
416,668
416,2247
417,1509
417,256
417,2670
417,3650
417,1414
417,925
417,452
418,590
418,3469
418,455
418,2045
418,2062
418,1266
418,2207
418,2576
418,970
419,3731
419,1679
419,214
419,3579
419,3110
419,504
420,1311
420,551
420,611
420,1987
421,2323
422,282
422,1916
422,3813
422,3132
422,1043
423,3979
423,3634
423,1972
423,3432
423,3456
423,2554
424,1484
424,1903
424,3721
424,1156
425,2752
425,684
425,581
425,139
426,507
426,2780
426,1441
426,3151
426,2733
427,2961
427,3552
427,3493
427,698
427,477
427,3302
427,2632
428,292
428,2375
428,161
428,3562
428,3574
428,3629
429,2322
429,51
429,2544
429,1579
429,1913
429,1396
429,3257
430,3811
430,3422
430,2763
430,414
430,132
430,3456
430,2574
430,679
431,3342
431,2551
431,3423
431,2756
431,3440
431,1382
431,171
431,1370
431,840
431,1598
432,939
432,1300
433,1340
433,385
433,3344
433,2867
433,3222
433,418
433,743
433,1839
433,484
434,3028
434,510
434,794
434,2736
435,3516
435,972
435,2989
435,2367
436,2071
436,2394
436,2389
436,605
437,1991
437,1906
437,2157
437,1000
437,1886
438,1152
438,3326
438,3860
438,3225
438,3717
438,1586
438,3131
438,3669
439,1237
439,1551
439,2177
439,2636
439,2611
439,2419
439,1702
439,3426
439,2769
439,3491
440,3658
440,2694
440,1132
440,3555
440,1659
440,2549
440,3320
440,2282
441,2393
441,2339
441,2884
441,669
441,938
441,391
441,2802
441,1725
441,673
441,1557
442,3367
442,701
442,1585
443,277
443,1454
443,1209
443,3316
443,2802
444,2882
444,3169
444,1
444,1136
444,962
444,1461
444,1761
445,242
445,2954
445,1352
446,509
446,659
446,1673
446,822
446,442
446,3411
446,1046
446,1019
447,2927
447,393
447,2642
447,933
447,1650
447,628
447,3994
448,1981
448,747
449,76
449,458
449,549
450,3313
450,1803
450,3154
450,1073
451,340
451,1276
451,2908
451,141
451,3462
451,2509
451,3588
452,3621
452,881
452,1714
452,3240
452,3940
452,2102
452,157
452,42
453,2961
453,381
453,3423
453,3803
453,474
453,18
453,2947
454,613
454,2911
455,1554
455,486
455,827
455,1777
456,570
456,2619
456,2046
456,3404
456,2313
457,2035
458,1963
458,2497
458,3717
458,2428
458,272
458,3503
458,571
459,226
459,2825
459,2204
459,93
460,1274
460,3342
460,3013
460,2651
460,207
460,425
460,3266
460,3353
460,2154
461,1830
461,2876
461,2589
461,2898
461,2784
461,1010
461,1181
461,174
461,2388
461,1190
462,2850
462,2625
462,2991
462,1898
462,1336
462,1376
462,1438
462,3484
462,719
463,1414
463,1119
463,2812
464,3949
464,3280
464,2310
464,1368
464,2890
464,775
464,2486
464,3821
464,3818
465,2732
465,1268
465,426
465,974
465,2049
465,1372
466,2316
466,3878
466,1256
466,1578
466,765
466,1046
466,1388
466,374
466,1407
466,257
467,960
468,2847
468,1798
468,2958
469,2208
469,2041
469,3110
470,2736
470,3104
470,3299
470,2149
470,1568
470,452
470,3347
470,2169
471,2437
471,493
472,32
472,1171
472,1418
472,2934
472,861
472,2356
472,1710
472,2784
473,1737
473,2316
473,3578
473,3938
473,2063
473,3683
473,205
474,388
474,2374
474,2634
474,2920
475,163
475,3001
475,1235
475,1118
475,1776
476,318
476,2057
476,481
477,1109
477,1005
477,147
477,729
477,2935
477,3077
477,745
477,3985
477,3848
477,3139
478,1635
478,3674
478,1936
478,3055
478,3124
478,1484
479,3768
479,2137
479,3561
480,1313
481,2439
481,1208
481,2174
481,970
481,692
481,3535
481,325
481,2903
482,3275
482,3288
482,711
482,3857
482,228
482,196
482,2488
482,3814
482,1272
482,1076
483,2678
483,3158
483,1635
483,2524
483,1952
483,2817
484,3998
484,957
484,3342
484,1947
484,3017
484,2238
484,3147
485,2567
485,3639
486,3248
486,3192
486,1139
486,2853
486,228
486,2193
486,1082
486,2549
486,1162
486,2710
487,278
487,261
487,1736
487,3970
487,3813
487,857
487,3285
487,1645
487,117
488,3866
488,1061
488,463
488,2987
489,596
489,433
489,2670
489,3810
490,2150
490,1202
490,3468
490,3856
490,2701
490,795
490,2316
490,1960
490,1247
490,3616
491,643
492,2052
492,659
492,624
492,3477
492,2899
492,2472
492,3273
492,3784
493,3830
493,1630
493,3496
493,1875
493,1292
493,404
493,508
493,3114
494,1113
494,2313
495,2145
495,2141
495,1257
495,2343
495,3566
495,3144
495,3624
495,1383
496,531
496,956
496,625
497,501
497,1813
497,1595
497,2394
497,1770
497,1802
497,1392
497,3648
497,3202
497,2856
498,1265
498,2546
499,1030
499,2263
499,441
499,1461
499,3731
499,2758
499,3928
499,1620
499,1418
499,3358
500,1293
500,2930
500,3691
500,3227
500,2487
501,1070
501,3367
501,206
501,3600
501,2390
501,3099
502,1687
502,3051
502,1389
502,3414
502,3360
502,3081
503,233
504,2201
504,1994
504,3718
504,3185
504,202
505,1631
505,623
505,648
506,3774
507,3712
507,512
508,1775
508,3872
508,894
508,2503
508,3019
508,3618
508,1310
508,227
509,1439
510,1461
510,2425
510,1314
511,1922
511,3484
511,517
511,2346
511,727
511,895
512,179
512,1314
512,3191
512,2043
512,1598
513,570
